20.2	-4.9768467	1667.5406	3.6623862	2.7976928
20.3	-4.7531047	1666.916	3.6623862	2.7631845
20.4	-4.489397	1666.2914	3.6621692	2.7300599
20.5	-4.305404	1665.6667	3.6615434	2.696935
20.6	-4.2432184	1665.0422	3.6609173	2.6638103
20.7	-4.2953887	1664.4176	3.6602914	2.6325338
20.8	-4.381397	1663.793	3.6596656	2.6013613
20.9	-4.4003916	1663.1683	3.6590397	2.570189
21.0	-4.31511	1662.5437	3.658414	2.5395288
21.1	-4.2347784	1661.9191	3.65784	2.509801
21.2	-4.2200804	1661.2944	3.6572711	2.4800727
21.3	-4.259075	1660.6699	3.656702	2.4503448
21.4	-4.3992825	1660.0453	3.6561332	2.4215314
21.5	-4.610965	1659.4207	3.655564	2.3935523
21.6	-4.816927	1658.796	3.6549952	2.365573
21.7	-4.9203067	1658.1714	3.6546736	2.3375936
21.8	-4.857735	1658.7869	3.6546168	2.3112652
21.9	-4.65538	1660.011	3.6545599	2.2869382
22.0	-4.421603	1661.235	3.6545029	2.2626114
22.1	-4.2498593	1662.459	3.6544461	2.2382846
22.2	-4.1032205	1663.6831	3.6543891	2.2139575
22.3	-3.967889	1664.9071	3.6543353	2.1917205
22.4	-3.9345512	1666.1311	3.6543353	2.1697104
22.5	-4.052489	1667.3552	3.6543353	2.1477003
22.6	-4.246446	1668.5792	3.6543353	2.1256902
22.7	-4.3530555	1669.8032	3.6543353	2.1036801
22.8	-4.229099	1671.0273	3.6543353	2.084211
22.9	-3.8653862	1672.2513	3.6543353	2.0651116
23.0	-3.6792421	1673.4753	3.6539474	2.046012
23.1	-3.68983	1674.6995	3.6533215	2.0269122
23.2	-4.0300026	1675.9235	3.6526957	2.0078127
23.3	-4.3612905	1677.1475	3.6520696	1.9895188
23.4	-4.5742354	1678.3716	3.6514437	1.9717517
23.5	-4.6656466	1679.5956	3.6508179	1.9539845
23.6	-4.8021665	1680.8196	3.650192	1.9362174
23.7	-5.0021234	1682.0437	3.6495662	1.9184504
23.8	-5.177683	1683.2677	3.6489403	1.9012209
23.9	-5.2347674	1684.4918	3.6483145	1.8850529
24.0	-5.1616383	1685.7158	3.6476884	1.8688848
24.1	-5.000375	1686.9398	3.6470625	1.8527167
24.2	-4.7835097	1688.164	3.6464367	1.8365487
24.3	-4.5561523	1689.388	3.646284	1.820459
24.4	-4.406576	1690.6119	3.646284	1.8054458
24.5	-4.3929663	1691.836	3.646284	1.7904326
24.6	-4.419382	1693.06	3.646284	1.7754194
24.7	-4.4136286	1694.284	3.646284	1.7604061
24.8	-4.3623652	1695.5082	3.646284	1.7453929
24.9	-4.3121767	1696.7322	3.6460257	1.731161
25.0	-4.310078	1697.9562	3.645229	1.7171249
25.1	-4.3590503	1699.1803	3.6444325	1.703089
25.2	-4.4224043	1700.4043	3.643636	1.6890529
25.3	-4.3863983	1701.6283	3.6428394	1.675017
25.4	-4.2686887	1702.8524	3.6420429	1.6615471
25.5	-4.130451	1704.0764	3.6412463	1.6485771
25.6	-3.995353	1705.3004	3.6407545	1.6356071
25.7	-3.9124224	1706.5245	3.6402993	1.6226372
25.8	-3.914098	1705.4685	3.639844	1.6096671
25.9	-3.9726784	1704.3231	3.6393888	1.5970938
26.0	-4.016762	1703.1779	3.6389337	1.585634
26.1	-3.9906938	1702.0325	3.6384785	1.5741743
26.2	-3.8728814	1700.8872	3.6380758	1.5627145
26.3	-3.6900585	1699.7418	3.6377344	1.5512546
26.4	-3.572213	1698.5966	3.637393	1.5397949
26.5	-3.5350604	1697.4512	3.6370516	1.5291301
26.6	-3.5221066	1696.3059	3.6367102	1.5184698
26.7	-3.4840121	1695.1605	3.6363688	1.5078095
26.8	-3.4312484	1694.0153	3.636011	1.4971492
26.9	-3.4264581	1692.8699	3.6351006	1.486489
27.0	-3.5344405	1691.7245	3.63419	1.4766026
27.1	-3.7649062	1690.5792	3.6332798	1.4670084
27.2	-3.961585	1689.4338	3.6323693	1.457414
27.3	-3.9991984	1688.2886	3.631459	1.4478198
27.4	-3.8926895	1687.1432	3.6305487	1.4382256
27.5	-3.7258945	1685.9979	3.629944	1.4289565
27.6	-3.6021674	1684.8525	3.629546	1.4200729
27.7	-3.6045878	1683.7073	3.6291475	1.4111893
27.8	-3.7570992	1682.5619	3.6287494	1.4023058
27.9	-4.0009065	1681.4166	3.628351	1.3934222
28.0	-4.2094107	1680.2712	3.6279526	1.3847066
28.1	-4.275887	1679.126	3.627479	1.3767115
28.2	-4.1576967	1677.9806	3.6266255	1.3687162
28.3	-4.033434	1676.8352	3.6257722	1.3607211
28.4	-3.9784958	1675.69	3.6249187	1.3527259
28.5	-3.9892526	1674.5446	3.6240652	1.3447307
28.6	-4.00726	1673.3993	3.6232116	1.3372263
28.7	-3.9830537	1672.2539	3.6223583	1.329764
28.8	-3.9128647	1671.1086	3.6215048	1.3223019
28.9	-3.8315823	1669.9633	3.6206512	1.3148396
29.0	-3.7979445	1668.818	3.6197977	1.3073775
29.1	-3.8838208	1667.6726	3.6189444	1.3003209
29.2	-4.069345	1666.5273	3.6180909	1.2934805
29.3	-4.27897	1665.382	3.6172373	1.2866403
29.4	-4.444787	1664.2366	3.6164012	1.2797999
29.5	-4.518857	1663.0913	3.6156044	1.2729596
29.6	-4.530833	1661.9459	3.6148078	1.2663238
29.7	-4.539686	1660.8007	3.6140113	1.2600166
29.8	-4.5384717	1659.6553	3.6132147	1.2537092
29.9	-4.448543	1658.51	3.6124182	1.2474018
30.0	-4.2491055	1657.3646	3.6116216	1.2410946
30.1	-4.0808706	1656.2194	3.610627	1.2348282
30.2	-4.003088	1655.074	3.609603	1.2288762
30.3	-4.0184197	1653.9287	3.6085787	1.2229242
30.4	-4.09434	1652.7833	3.6075544	1.2169724
30.5	-4.1786046	1651.638	3.6065304	1.2110204
30.6	-4.2253857	1650.4927	3.6055062	1.2050683
30.7	-4.2347927	1649.3473	3.604432	1.1995679
30.8	-4.269927	1648.202	3.6032941	1.1941489
30.9	-4.3225565	1647.0566	3.6021562	1.1887299
31.0	-4.386027	1645.9114	3.6010182	1.183311
31.1	-4.4877434	1644.766	3.5998802	1.177892
31.2	-4.618248	1645.3239	3.5987422	1.1726787
31.3	-4.7276773	1646.4905	3.5976048	1.167615
31.4	-4.798424	1647.6571	3.59654	1.1625514
31.5	-4.811721	1648.8237	3.595475	1.1574878
31.6	-4.756796	1649.9904	3.59441	1.1524241
31.7	-4.6944017	1651.1569	3.5933452	1.1475259
31.8	-4.729696	1652.3235	3.5922801	1.1429952
31.9	-4.884816	1653.4901	3.5915546	1.1384647
32.0	-5.0026784	1654.6567	3.5913172	1.133934
32.1	-4.95706	1655.8234	3.5910797	1.1294035
32.2	-4.783816	1656.9899	3.5908422	1.1248803
32.3	-4.5603228	1658.1565	3.590605	1.1205274
32.4	-4.359239	1659.3231	3.5903676	1.1161743
32.5	-4.2149897	1660.4897	3.59013	1.1118214
32.6	-4.1175284	1661.6564	3.5895646	1.1074685
32.7	-4.0604653	1662.823	3.5870328	1.1031156
32.8	-4.0687766	1663.9895	3.5845008	1.0990375
32.9	-4.152263	1665.1561	3.5819688	1.0950398
33.0	-4.2250896	1666.3228	3.5794368	1.0910423
33.1	-4.2095547	1667.4894	3.5769048	1.0870447
33.2	-4.075619	1668.656	3.5743728	1.083047
33.3	-3.8728902	1669.8225	3.5717804	1.079184
33.4	-3.7218313	1670.9891	3.5691636	1.075453
33.5	-3.7513883	1672.1558	3.5665464	1.0717219
33.6	-4.023145	1673.3224	3.5639296	1.0679908
33.7	-4.562878	1674.489	3.5613127	1.0642598
33.8	-5.174281	1675.6556	3.5586958	1.0606338
33.9	-5.861801	1676.8221	3.5563323	1.0573468
34.0	-6.9467273	1677.9888	3.5540376	1.0540599
34.1	-7.1869183	1679.1554	3.5517426	1.050773
34.2	-7.3068137	1680.322	3.5494478	1.0474861
34.3	-7.385147	1681.4886	3.5471528	1.0441992
34.4	-7.4335365	1682.6552	3.5436168	1.0412563
34.5	-7.442832	1683.8218	3.5395997	1.0383247
34.6	-7.417622	1684.9884	3.5355825	1.0353932
34.7	-7.385507	1686.155	3.5315654	1.0324616
34.8	-7.3659477	1687.3217	3.5275483	1.02953
34.9	-7.3116612	1688.4883	3.5241814	1.0267228
35.0	-7.198101	1689.6548	3.5208678	1.0239689
35.1	-7.079503	1690.8214	3.5175543	1.021215
35.2	-6.986551	1691.988	3.5142407	1.0184611
35.3	-6.9985695	1693.1547	3.5109272	1.0157073
35.4	-7.1131096	1694.3213	3.5076137	1.0130299
35.5	-7.455204	1695.4878	3.5021894	1.0104537
35.6	-7.7863655	1693.813	3.4961858	1.0078775
35.7	-7.9869437	1691.2333	3.4901824	1.0053012
35.8	-8.069174	1688.6537	3.4841788	1.002725
35.9	-8.043556	1686.0741	3.4781754	1.0002213
36.0	-7.945044	1683.4945	3.471786	0.9980892
36.1	-7.8235188	1680.9148	3.464105	0.99595714
36.2	-7.7348228	1678.3352	3.4564235	0.9938251
36.3	-7.746136	1675.7556	3.4487422	0.991693
36.4	-7.8707857	1673.176	3.441061	0.98956096
36.5	-8.0907755	1670.5963	3.4333797	0.98758787
36.6	-8.338641	1668.0167	3.4256985	0.9856335
36.7	-8.773647	1665.4371	3.4162068	0.9836791
36.8	-9.096393	1662.8575	3.4062576	0.98172474
36.9	-9.215276	1660.278	3.3963082	0.97977036
37.0	-9.148215	1657.6982	3.386359	0.97809416
37.1	-8.961114	1655.1187	3.3764095	0.97658396
37.2	-8.732414	1652.5391	3.36646	0.97507375
37.3	-8.513206	1649.9595	3.3565109	0.97356355
37.4	-8.315383	1647.3798	3.3462045	0.97205335
37.5	-8.134687	1644.8002	3.3355834	0.97054315
37.6	-7.94632	1642.2206	3.3249621	0.96903294
37.7	-7.755302	1639.641	3.3143408	0.96752274
37.8	-7.5989966	1637.0613	3.3037195	0.96601254
37.9	-7.5408587	1634.4817	3.2930982	0.96450233
38.0	-7.6047645	1631.9021	3.27524	0.963008
38.1	-7.7636714	1629.3225	3.2568753	0.96167547
38.2	-7.967071	1626.7428	3.2385106	0.96034294
38.3	-8.159199	1624.1632	3.2201462	0.9590104
38.4	-8.274967	1621.5836	3.2017815	0.95767784
38.5	-8.261111	1619.004	3.1827204	0.9563453
38.6	-8.167173	1616.4243	3.1625226	0.9555963
38.7	-8.107002	1613.8447	3.1423247	0.9549745
38.8	-8.114489	1610.1536	3.1221268	0.9543526
38.9	-8.175697	1603.972	3.101929	0.95373076
39.0	-8.258894	1597.7904	3.0814908	0.9531089
39.1	-8.3458605	1591.6089	3.0608368	0.95283073
39.2	-8.430666	1585.4274	3.0401826	0.95283073
39.3	-8.506761	1579.2457	3.0195286	0.95283073
39.4	-8.59186	1573.0642	2.9988744	0.95283073
39.5	-8.730356	1566.8826	2.9782298	0.95283073
39.6	-8.891693	1560.701	2.9575858	0.95278025
39.7	-9.035287	1554.5195	2.9369419	0.95260257
39.8	-9.201872	1548.3379	2.916298	0.9524249
39.9	-9.402042	1542.1564	2.895654	0.95224726
40.0	-9.754201	1535.9747	2.8736434	0.9520696
40.1	-10.168205	1529.7932	2.8516123	0.9518894
40.2	-10.369038	1523.6117	2.8295815	0.95155615
40.3	-10.303585	1517.43	2.8075504	0.9512229
40.4	-10.016919	1511.2485	2.7839139	0.95088965
40.5	-9.591212	1505.0669	2.759778	0.9505564
40.6	-9.237395	1498.8854	2.7356422	0.95022315
40.7	-9.028721	1492.7039	2.7115064	0.9500631
40.8	-8.962721	1486.5222	2.682501	0.95067525
40.9	-9.03642	1480.3407	2.6527593	0.95128745
41.0	-9.125064	1474.159	2.6230175	0.95189965
41.1	-9.191965	1467.9775	2.5846298	0.95251185
41.2	-9.313302	1461.796	2.5457397	0.95283073
41.3	-9.488651	1455.6144	2.5058422	0.95283073
41.4	-9.671183	1449.4329	2.4633722	0.95283073
41.5	-9.8359785	1443.2512	2.4209023	0.95283073
41.6	-9.954584	1437.0697	2.3732743	0.95283073
41.7	-9.985087	1430.8882	2.3232493	0.95283073
41.8	-9.907368	1424.7065	2.2835653	0.95283073
41.9	-9.743993	1418.525	2.2490041	0.95283073
42.0	-9.583338	1412.3434	2.214443	0.95283073
42.1	-9.492497	1406.1619	2.181677	0.95283073
42.2	-9.513128	1399.9803	2.151387	0.95283073
42.3	-9.64709	1393.7987	2.1210966	0.95283073
42.4	-9.861762	1387.6172	2.09072	0.95283073
42.5	-10.102481	1381.4355	2.059247	0.95283073
42.6	-10.326031	1375.254	2.027774	0.95283073
42.7	-10.526745	1369.0725	1.9949807	0.95283073
42.8	-10.716857	1362.8909	1.9522718	0.95283073
42.9	-10.847051	1356.7094	1.909563	0.95283073
43.0	-10.90178	1350.5277	1.8700407	0.95283073
43.1	-10.883558	1344.3462	1.8322364	0.95283073
43.2	-10.815456	1338.1647	1.7944952	0.95283073
43.3	-10.709898	1331.983	1.7568015	0.95283073
43.4	-10.599462	1325.8015	1.7191079	0.95283073
43.5	-10.525037	1319.62	1.6774824	0.95283073
43.6	-10.494566	1313.4384	1.635744	0.95283073
43.7	-10.460272	1307.2568	1.593188	0.95283073
43.8	-10.391019	1301.0752	1.5501587	0.9527212
43.9	-10.305509	1294.8937	1.5074462	0.95192164
44.0	-10.195861	1288.7122	1.4654926	0.9511221
44.1	-10.074111	1282.5305	1.423539	0.9503226
44.2	-9.956311	1276.349	1.3850805	0.9495231
44.3	-9.859297	1270.1674	1.3467844	0.94872355
44.4	-9.791529	1263.9858	1.3109696	0.9476154
44.5	-9.750152	1260.5682	1.2766967	0.9464605
44.6	-9.731332	1259.69	1.2424152	0.94530565
44.7	-9.751605	1258.8115	1.2076625	0.9441508
44.8	-9.820843	1257.9332	1.1729097	0.9429959
44.9	-9.897554	1257.0548	1.1404597	0.94253427
45.0	-9.9406595	1256.1765	1.1133512	0.94253427
45.1	-9.970259	1255.2981	1.0862427	0.94253427
45.2	-10.005401	1254.4198	1.0591342	0.94253427
45.3	-10.05966	1253.5414	1.0317602	0.94253427
45.4	-10.1316805	1252.663	1.0043565	0.94253427
45.5	-10.208601	1251.7847	0.9769527	0.94253427
45.6	-10.307852	1250.9062	0.9548755	0.94253427
45.7	-10.399263	1250.028	0.93693674	0.94253427
45.8	-10.420613	1249.1495	0.91899794	0.94253427
45.9	-10.369375	1248.2712	0.90105915	0.94253427
46.0	-10.312544	1247.3928	0.883254	0.94253427
46.1	-10.299826	1246.5145	0.86723703	0.94253427
46.2	-10.353091	1245.6361	0.8512201	0.94253427
46.3	-10.4751835	1244.7577	0.8352031	0.94253427
46.4	-10.661883	1243.8794	0.81918615	0.94253427
46.5	-10.897293	1243.001	0.8031692	0.94253427
46.6	-11.080115	1242.1227	0.78860253	0.94253427
46.7	-11.233206	1241.2443	0.776231	0.94253427
46.8	-11.425857	1240.366	0.7638594	0.94253427
46.9	-11.661975	1239.4875	0.7514878	0.94253427
47.0	-11.899339	1238.6093	0.73911625	0.94253427
47.1	-12.112784	1237.7308	0.72674465	0.94253427
47.2	-12.280351	1236.8524	0.71381676	0.94253427
47.3	-12.367647	1235.9741	0.7004351	0.94253427
47.4	-12.355001	1235.0957	0.68705344	0.94253427
47.5	-12.297824	1234.2174	0.6736718	0.94253427
47.6	-12.306135	1233.339	0.6602901	0.94253427
47.7	-12.453249	1232.4607	0.64690846	0.94253427
47.8	-12.612386	1231.5823	0.6343831	0.94253427
47.9	-12.715882	1230.704	0.6229086	0.94253427
48.0	-12.759581	1229.8256	0.6114341	0.94253427
48.1	-12.740615	1228.9471	0.5999596	0.94253427
48.2	-12.66403	1228.0688	0.5884851	0.94253427
48.3	-12.58046	1227.1904	0.5785854	0.94253427
48.4	-12.553666	1226.3121	0.57123184	0.94253427
48.5	-12.639543	1225.4337	0.5638783	0.94253427
48.6	-12.777151	1224.5554	0.55652475	0.94253427
48.7	-12.886849	1223.677	0.5491712	0.94253427
48.8	-13.012402	1222.7987	0.5425303	0.94253427
48.9	-13.19898	1221.9203	0.53668875	0.94253427
49.0	-13.429633	1221.0419	0.5308472	0.94253427
49.1	-13.660464	1220.1636	0.52500564	0.9422123
49.2	-13.860574	1219.2852	0.5191641	0.9415016
49.3	-13.993069	1218.4069	0.5131134	0.94079095
49.4	-14.040163	1217.5284	0.5068546	0.9400802
49.5	-13.965952	1216.6501	0.50059575	0.93936956
49.6	-13.869486	1215.7717	0.49433696	0.9385605
49.7	-13.812398	1214.8933	0.48807815	0.9373168
49.8	-13.787825	1214.015	0.48181933	0.93607306
49.9	-13.761692	1213.1366	0.47561985	0.93482935
50.0	-13.728073	1212.2583	0.47021452	0.93358564
